comune,tipo_contratto,prezzo,locali,superficie,url_annuncio,data_scraping,zona,macroarea,prezzo_num,superficie_num,locali_num,prezzo_mq,valido
Roma,affitto,€ 2.000/mese,2 locali,65 m²,https://www.immobiliare.it/annunci/124224431/,2026-06-09,flaminio,Centro,2000.0,65.0,2.0,,1
Roma,affitto,€ 2.000/mese,2 locali,75 m²,https://www.immobiliare.it/annunci/117105387/,2026-06-09,flaminio,Centro,2000.0,75.0,2.0,,1
Roma,affitto,€ 2.000/mese,2 locali,60 m²,https://www.immobiliare.it/annunci/129016858/,2026-06-09,flaminio,Centro,2000.0,60.0,2.0,,1
Roma,affitto,€ 10.000/mese,5 locali,400 m²,https://www.immobiliare.it/annunci/113107553/,2026-06-09,flaminio,Centro,10000.0,400.0,5.0,,1
Roma,affitto,€ 7.000/mese,3 locali,90 m²,https://www.immobiliare.it/annunci/111928379/,2026-06-09,flaminio,Centro,7000.0,90.0,3.0,,1
Roma,affitto,€ 3.000/mese,5 locali,60 m²,https://www.immobiliare.it/annunci/129680046/,2026-06-09,flaminio,Centro,3000.0,60.0,5.0,,1
Roma,affitto,€ 7.000/mese,4 locali,130 m²,https://www.immobiliare.it/annunci/129592630/,2026-06-09,flaminio,Centro,7000.0,130.0,4.0,,1
Roma,affitto,€ 9.000/mese,4 locali,170 m²,https://www.immobiliare.it/annunci/128198320/,2026-06-09,flaminio,Centro,9000.0,170.0,4.0,,1
Roma,affitto,€ 2.100/mese,4 locali,120 m²,https://www.immobiliare.it/annunci/121687842/,2026-06-09,flaminio,Centro,2100.0,120.0,4.0,,1
Roma,affitto,€ 2.650/mese,3 locali,95 m²,https://www.immobiliare.it/annunci/125812227/,2026-06-09,flaminio,Centro,2650.0,95.0,3.0,,1
Roma,affitto,€ 5.600/mese,4 locali,150 m²,https://www.immobiliare.it/annunci/115559541/,2026-06-09,flaminio,Centro,5600.0,150.0,4.0,,1
Roma,affitto,€ 1.800/mese,,70 m²,https://www.immobiliare.it/annunci/125812229/,2026-06-09,flaminio,Centro,1800.0,70.0,,,1
Roma,affitto,€ 1.150/mese,,30 m²,https://www.immobiliare.it/annunci/126042805/,2026-06-09,flaminio,Centro,1150.0,30.0,,,1
Roma,affitto,€ 1.600/mese,3 locali,65 m²,https://www.immobiliare.it/annunci/111186491/,2026-06-09,flaminio,Centro,1600.0,65.0,3.0,,1
Roma,vendita,€ 1.130.000,4 locali,175 m²,https://www.immobiliare.it/annunci/109605813/,2026-06-09,flaminio,Centro,1130000.0,175.0,4.0,6457.14,1
Roma,vendita,€ 799.000,5 locali,149 m²,https://www.immobiliare.it/annunci/128779920/,2026-06-09,flaminio,Centro,799000.0,149.0,5.0,5362.42,1
Roma,vendita,€ 370.000,2 locali,45 m²,https://www.immobiliare.it/annunci/126226541/,2026-06-09,flaminio,Centro,370000.0,45.0,2.0,8222.22,1
Roma,vendita,€ 2.140.000,5+ locali,281 m²,https://www.immobiliare.it/annunci/128232056/,2026-06-09,flaminio,Centro,2140000.0,281.0,5.0,7615.66,1
Roma,vendita,€ 520.000,2 locali,82 m²,https://www.immobiliare.it/annunci/127852248/,2026-06-09,flaminio,Centro,520000.0,82.0,2.0,6341.46,1
Roma,vendita,€ 719.000,5 locali,130 m²,https://www.immobiliare.it/annunci/129184518/,2026-06-09,flaminio,Centro,719000.0,130.0,5.0,5530.77,1
Roma,vendita,€ 780.000,5 locali,141 m²,https://www.immobiliare.it/annunci/128118568/,2026-06-09,flaminio,Centro,780000.0,141.0,5.0,5531.91,1
Roma,vendita,€ 460.000,2 locali,65 m²,https://www.immobiliare.it/annunci/126968973/,2026-06-09,flaminio,Centro,460000.0,65.0,2.0,7076.92,1
Roma,vendita,€ 650.000,5 locali,123 m²,https://www.immobiliare.it/annunci/127105457/,2026-06-09,flaminio,Centro,650000.0,123.0,5.0,5284.55,1
Roma,vendita,€ 1.100.000,5 locali,190 m²,https://www.immobiliare.it/annunci/124706433/,2026-06-09,flaminio,Centro,1100000.0,190.0,5.0,5789.47,1
Roma,vendita,€ 480.000,2 locali,85 m²,https://www.immobiliare.it/annunci/129144280/,2026-06-09,flaminio,Centro,480000.0,85.0,2.0,5647.06,1
Roma,vendita,€ 439.000,3 locali,70 m²,https://www.immobiliare.it/annunci/125237233/,2026-06-09,flaminio,Centro,439000.0,70.0,3.0,6271.43,1
Roma,vendita,€ 930.000,5 locali,142 m²,https://www.immobiliare.it/annunci/129178602/,2026-06-09,flaminio,Centro,930000.0,142.0,5.0,6549.3,1
Roma,vendita,€ 995.000,5 locali,170 m²,https://www.immobiliare.it/annunci/127474772/,2026-06-09,flaminio,Centro,995000.0,170.0,5.0,5852.94,1
Roma,vendita,€ 399.000,3 locali,85 m²,https://www.immobiliare.it/annunci/127594934/,2026-06-09,flaminio,Centro,399000.0,85.0,3.0,4694.12,1
Roma,vendita,€ 480.000,4 locali,95 m²,https://www.immobiliare.it/annunci/126265623/,2026-06-09,flaminio,Centro,480000.0,95.0,4.0,5052.63,1
Roma,vendita,€ 490.000,2 locali,50 m²,https://www.immobiliare.it/annunci/129322156/,2026-06-09,flaminio,Centro,490000.0,50.0,2.0,9800.0,1
Roma,vendita,€ 720.000,4 locali,111 m²,https://www.immobiliare.it/annunci/129723064/,2026-06-09,flaminio,Centro,720000.0,111.0,4.0,6486.49,1
Roma,vendita,€ 850.000,4 locali,125 m²,https://www.immobiliare.it/annunci/122499308/,2026-06-09,flaminio,Centro,850000.0,125.0,4.0,6800.0,1
Roma,vendita,€ 630.000,3 locali,100 m²,https://www.immobiliare.it/annunci/128633310/,2026-06-09,flaminio,Centro,630000.0,100.0,3.0,6300.0,1
Roma,vendita,€ 880.000,5+ locali,183 m²,https://www.immobiliare.it/annunci/126753297/,2026-06-09,flaminio,Centro,880000.0,183.0,5.0,4808.74,1
Roma,vendita,€ 815.000,3 locali,121 m²,https://www.immobiliare.it/annunci/128549506/,2026-06-09,flaminio,Centro,815000.0,121.0,3.0,6735.54,1
Roma,vendita,€ 720.000,4 locali,105 m²,https://www.immobiliare.it/annunci/127847652/,2026-06-09,flaminio,Centro,720000.0,105.0,4.0,6857.14,1
Roma,vendita,€ 1.300.000,4 locali,135 m²,https://www.immobiliare.it/annunci/129568814/,2026-06-09,flaminio,Centro,1300000.0,135.0,4.0,9629.63,1
Roma,vendita,€ 1.590.000,5+ locali,257 m²,https://www.immobiliare.it/annunci/129608834/,2026-06-09,flaminio,Centro,1590000.0,257.0,5.0,6186.77,1
Roma,vendita,€ 560.000,2 locali,65 m²,https://www.immobiliare.it/annunci/129322158/,2026-06-09,flaminio,Centro,560000.0,65.0,2.0,8615.38,1
Roma,vendita,€ 590.000,3 locali,85 m²,https://www.immobiliare.it/annunci/127363945/,2026-06-09,flaminio,Centro,590000.0,85.0,3.0,6941.18,1
Roma,vendita,"da € 449.000,00",5 locali,113 m²,https://www.immobiliare.it/annunci/121643470/,2026-06-09,flaminio,Centro,449000.0,113.0,5.0,3973.45,0
Roma,vendita,€ 545.000,3 locali,80 m²,https://www.immobiliare.it/annunci/129603486/,2026-06-09,flaminio,Centro,545000.0,80.0,3.0,6812.5,1
Roma,vendita,€ 675.000,4 locali,132 m²,https://www.immobiliare.it/annunci/129270608/,2026-06-09,flaminio,Centro,675000.0,132.0,4.0,5113.64,1
Roma,vendita,€ 350.000,3 locali,100 m²,https://www.immobiliare.it/annunci/120334092/,2026-06-09,flaminio,Centro,350000.0,100.0,3.0,3500.0,1
Roma,vendita,€ 890.000,5 locali,169 m²,https://www.immobiliare.it/annunci/128414422/,2026-06-09,flaminio,Centro,890000.0,169.0,5.0,5266.27,1
Roma,vendita,€ 1.150.000,5 locali,146 m²,https://www.immobiliare.it/annunci/129516032/,2026-06-09,flaminio,Centro,1150000.0,146.0,5.0,7876.71,1
Roma,vendita,€ 995.000,4 locali,153 m²,https://www.immobiliare.it/annunci/83407157/,2026-06-09,flaminio,Centro,995000.0,153.0,4.0,6503.27,1
Roma,vendita,€ 595.000,5 locali,88 m²,https://www.immobiliare.it/annunci/126541587/,2026-06-09,flaminio,Centro,595000.0,88.0,5.0,6761.36,1
Roma,vendita,€ 370.000,2 locali,45 m²,https://www.immobiliare.it/annunci/129423644/,2026-06-09,flaminio,Centro,370000.0,45.0,2.0,8222.22,1
Roma,vendita,€ 1.150.000,5 locali,200 m²,https://www.immobiliare.it/annunci/123563519/,2026-06-09,flaminio,Centro,1150000.0,200.0,5.0,5750.0,1
Roma,vendita,€ 1.999.000,5+ locali,228 m²,https://www.immobiliare.it/annunci/123874133/,2026-06-09,flaminio,Centro,1999000.0,228.0,5.0,8767.54,1
Roma,vendita,€ 360.000,2 locali,46 m²,https://www.immobiliare.it/annunci/126227077/,2026-06-09,flaminio,Centro,360000.0,46.0,2.0,7826.09,1
Roma,vendita,€ 355.000,5 locali,96 m²,https://www.immobiliare.it/annunci/125130947/,2026-06-09,flaminio,Centro,355000.0,96.0,5.0,3697.92,1
Roma,vendita,€ 1.030.000,5 locali,125 m²,https://www.immobiliare.it/annunci/124736893/,2026-06-09,flaminio,Centro,1030000.0,125.0,5.0,8240.0,1
Roma,vendita,€ 1.999.000,5+ locali,228 m²,https://www.immobiliare.it/annunci/123437213/,2026-06-09,flaminio,Centro,1999000.0,228.0,5.0,8767.54,1
Roma,vendita,€ 390.000,2 locali,80 m²,https://www.immobiliare.it/annunci/128811010/,2026-06-09,flaminio,Centro,390000.0,80.0,2.0,4875.0,1
Roma,vendita,€ 445.000,3 locali,98 m²,https://www.immobiliare.it/annunci/128482806/,2026-06-09,flaminio,Centro,445000.0,98.0,3.0,4540.82,1
Roma,vendita,€ 590.000,3 locali,93 m²,https://www.immobiliare.it/annunci/102301772/,2026-06-09,flaminio,Centro,590000.0,93.0,3.0,6344.09,1
Roma,vendita,€ 170.000,2 locali,54 m²,https://www.immobiliare.it/annunci/129262026/,2026-06-09,flaminio,Centro,170000.0,54.0,2.0,3148.15,1
Roma,vendita,€ 740.000,3 locali,89 m²,https://www.immobiliare.it/annunci/126618415/,2026-06-09,flaminio,Centro,740000.0,89.0,3.0,8314.61,1
Roma,vendita,€ 740.000,3 locali,89 m²,https://www.immobiliare.it/annunci/128451036/,2026-06-09,flaminio,Centro,740000.0,89.0,3.0,8314.61,1
Roma,vendita,"da € 448.990,00",3 locali,113 m²,https://www.immobiliare.it/annunci/129361936/,2026-06-09,flaminio,Centro,448990.0,113.0,3.0,3973.36,0
Roma,vendita,€ 470.000,3 locali,75 m²,https://www.immobiliare.it/annunci/116917655/,2026-06-09,flaminio,Centro,470000.0,75.0,3.0,6266.67,1
Roma,vendita,€ 660.000,3 locali,98 m²,https://www.immobiliare.it/annunci/122808972/,2026-06-09,flaminio,Centro,660000.0,98.0,3.0,6734.69,1
Roma,vendita,"da € 449.000,00",3 locali,113 m²,https://www.immobiliare.it/annunci/129314974/,2026-06-09,flaminio,Centro,449000.0,113.0,3.0,3973.45,0
Roma,vendita,€ 849.000,5 locali,170 m²,https://www.immobiliare.it/annunci/127109919/,2026-06-09,flaminio,Centro,849000.0,170.0,5.0,4994.12,1
Roma,vendita,€ 670.000,3 locali,76 m²,https://www.immobiliare.it/annunci/129083408/,2026-06-09,flaminio,Centro,670000.0,76.0,3.0,8815.79,1
Roma,vendita,€ 435.000,3 locali,58 m²,https://www.immobiliare.it/annunci/129087274/,2026-06-09,flaminio,Centro,435000.0,58.0,3.0,7500.0,1
Roma,vendita,€ 895.000,5 locali,151 m²,https://www.immobiliare.it/annunci/124191501/,2026-06-09,flaminio,Centro,895000.0,151.0,5.0,5927.15,1
Roma,vendita,€ 570.000,3 locali,100 m²,https://www.immobiliare.it/annunci/129637214/,2026-06-09,flaminio,Centro,570000.0,100.0,3.0,5700.0,1
Roma,vendita,€ 659.000,5 locali,141 m²,https://www.immobiliare.it/annunci/127833576/,2026-06-09,flaminio,Centro,659000.0,141.0,5.0,4673.76,1
Roma,vendita,€ 680.000,3 locali,93 m²,https://www.immobiliare.it/annunci/122851488/,2026-06-09,flaminio,Centro,680000.0,93.0,3.0,7311.83,1
Roma,vendita,€ 1.050.000,5 locali,200 m²,https://www.immobiliare.it/annunci/98672378/,2026-06-09,flaminio,Centro,1050000.0,200.0,5.0,5250.0,1
Roma,vendita,€ 595.000,3 locali,75 m²,https://www.immobiliare.it/annunci/128382996/,2026-06-09,flaminio,Centro,595000.0,75.0,3.0,7933.33,1
Roma,vendita,€ 995.000,5 locali,172 m²,https://www.immobiliare.it/annunci/127532290/,2026-06-09,flaminio,Centro,995000.0,172.0,5.0,5784.88,1
Roma,vendita,€ 440.000,3 locali,87 m²,https://www.immobiliare.it/annunci/128082700/,2026-06-09,flaminio,Centro,440000.0,87.0,3.0,5057.47,1
Roma,vendita,€ 520.000,3 locali,107 m²,https://www.immobiliare.it/annunci/127478924/,2026-06-09,flaminio,Centro,520000.0,107.0,3.0,4859.81,1
Roma,vendita,€ 719.000,5 locali,130 m²,https://www.immobiliare.it/annunci/128989300/,2026-06-09,flaminio,Centro,719000.0,130.0,5.0,5530.77,1
Roma,vendita,€ 690.000,5+ locali,174 m²,https://www.immobiliare.it/annunci/126307029/,2026-06-09,flaminio,Centro,690000.0,174.0,5.0,3965.52,1
Roma,vendita,€ 475.000,3 locali,102 m²,https://www.immobiliare.it/annunci/115880685/,2026-06-09,flaminio,Centro,475000.0,102.0,3.0,4656.86,1
Roma,vendita,€ 239.000,3 locali,106 m²,https://www.immobiliare.it/annunci/129713218/,2026-06-09,flaminio,Centro,239000.0,106.0,3.0,2254.72,1
Roma,vendita,€ 295.000,2 locali,40 m²,https://www.immobiliare.it/annunci/129490412/,2026-06-09,flaminio,Centro,295000.0,40.0,2.0,7375.0,1
Roma,vendita,€ 335.000,2 locali,53 m²,https://www.immobiliare.it/annunci/129746710/,2026-06-09,flaminio,Centro,335000.0,53.0,2.0,6320.75,1
Roma,vendita,€ 449.000,2 locali,67 m²,https://www.immobiliare.it/annunci/128425712/,2026-06-09,flaminio,Centro,449000.0,67.0,2.0,6701.49,1
Roma,vendita,€ 625.000,4 locali,122 m²,https://www.immobiliare.it/annunci/112176683/,2026-06-09,flaminio,Centro,625000.0,122.0,4.0,5122.95,1
Roma,vendita,€ 448.000,5 locali,113 m²,https://www.immobiliare.it/annunci/129320252/,2026-06-09,flaminio,Centro,448000.0,113.0,5.0,3964.6,1
Roma,vendita,€ 560.000,4 locali,141 m²,https://www.immobiliare.it/annunci/118833109/,2026-06-09,flaminio,Centro,560000.0,141.0,4.0,3971.63,1
Roma,vendita,€ 390.000,3 locali,99 m²,https://www.immobiliare.it/annunci/128376460/,2026-06-09,flaminio,Centro,390000.0,99.0,3.0,3939.39,1
Roma,vendita,"€ 182.000€ 203.000(-10,3%)",2 locali,44 m²,https://www.immobiliare.it/annunci/128466502/,2026-06-09,flaminio,Centro,182000.0,44.0,2.0,4136.36,1
Roma,vendita,"€ 343.000€ 380.000(-9,7%)",3 locali,107 m²,https://www.immobiliare.it/annunci/128339276/,2026-06-09,flaminio,Centro,343000.0,107.0,3.0,3205.61,1
Roma,vendita,€ 545.000,2 locali,55 m²,https://www.immobiliare.it/annunci/129405488/,2026-06-09,flaminio,Centro,545000.0,55.0,2.0,9909.09,1
Roma,vendita,€ 449.000,4 locali,113 m²,https://www.immobiliare.it/annunci/129664866/,2026-06-09,flaminio,Centro,449000.0,113.0,4.0,3973.45,1
Roma,vendita,€ 629.000,4 locali,140 m²,https://www.immobiliare.it/annunci/129746646/,2026-06-09,flaminio,Centro,629000.0,140.0,4.0,4492.86,1
Roma,vendita,€ 448.000,5 locali,113 m²,https://www.immobiliare.it/annunci/122008184/,2026-06-09,flaminio,Centro,448000.0,113.0,5.0,3964.6,1
Roma,vendita,€ 239.000,2 locali,106 m²,https://www.immobiliare.it/annunci/129714580/,2026-06-09,flaminio,Centro,239000.0,106.0,2.0,2254.72,1
Roma,vendita,€ 590.000,3 locali,85 m²,https://www.immobiliare.it/annunci/127363407/,2026-06-09,flaminio,Centro,590000.0,85.0,3.0,6941.18,1
Roma,vendita,€ 1.090.000,5+ locali,225 m²,https://www.immobiliare.it/annunci/129746676/,2026-06-09,flaminio,Centro,1090000.0,225.0,5.0,4844.44,1
Roma,vendita,"da € 449.000,00",3 locali,113 m²,https://www.immobiliare.it/annunci/121933058/,2026-06-09,flaminio,Centro,449000.0,113.0,3.0,3973.45,0
Roma,vendita,€ 509.000,3 locali,97 m²,https://www.immobiliare.it/annunci/119452739/,2026-06-09,flaminio,Centro,509000.0,97.0,3.0,5247.42,1
Roma,vendita,€ 585.000,3 locali,90 m²,https://www.immobiliare.it/annunci/127581644/,2026-06-09,flaminio,Centro,585000.0,90.0,3.0,6500.0,1
Roma,vendita,€ 335.000,2 locali,53 m²,https://www.immobiliare.it/annunci/129712570/,2026-06-09,flaminio,Centro,335000.0,53.0,2.0,6320.75,1
Roma,vendita,€ 240.000,,30 m²,https://www.immobiliare.it/annunci/128078960/,2026-06-09,flaminio,Centro,240000.0,30.0,,8000.0,1
Roma,vendita,€ 850.000,3 locali,116 m²,https://www.immobiliare.it/annunci/93124540/,2026-06-09,flaminio,Centro,850000.0,116.0,3.0,7327.59,1
Roma,vendita,€ 330.000,2 locali,40 m²,https://www.immobiliare.it/annunci/129712078/,2026-06-09,flaminio,Centro,330000.0,40.0,2.0,8250.0,1
Roma,vendita,€ 470.000,2 locali,85 m²,https://www.immobiliare.it/annunci/128181150/,2026-06-09,flaminio,Centro,470000.0,85.0,2.0,5529.41,1
Roma,vendita,€ 599.000,3 locali,120 m²,https://www.immobiliare.it/annunci/129712816/,2026-06-09,flaminio,Centro,599000.0,120.0,3.0,4991.67,1
Roma,vendita,€ 629.000,4 locali,140 m²,https://www.immobiliare.it/annunci/129711618/,2026-06-09,flaminio,Centro,629000.0,140.0,4.0,4492.86,1
Roma,vendita,"da € 449.000,00",4 locali,113 m²,https://www.immobiliare.it/annunci/129357740/,2026-06-09,flaminio,Centro,449000.0,113.0,4.0,3973.45,0
Roma,vendita,€ 1.750.000,5+ locali,257 m²,https://www.immobiliare.it/annunci/129535296/,2026-06-09,flaminio,Centro,1750000.0,257.0,5.0,6809.34,1
Roma,vendita,"da € 449.000,00",4 locali,113 m²,https://www.immobiliare.it/annunci/129675300/,2026-06-09,flaminio,Centro,449000.0,113.0,4.0,3973.45,0
Roma,vendita,€ 700.000,4 locali,133 m²,https://www.immobiliare.it/annunci/127343233/,2026-06-09,flaminio,Centro,700000.0,133.0,4.0,5263.16,1
Roma,vendita,€ 700.000,4 locali,133 m²,https://www.immobiliare.it/annunci/125780099/,2026-06-09,flaminio,Centro,700000.0,133.0,4.0,5263.16,1
Roma,vendita,€ 495.000,3 locali,85 m²,https://www.immobiliare.it/annunci/129274830/,2026-06-09,flaminio,Centro,495000.0,85.0,3.0,5823.53,1
Roma,vendita,€ 640.000,3 locali,120 m²,https://www.immobiliare.it/annunci/79969119/,2026-06-09,flaminio,Centro,640000.0,120.0,3.0,5333.33,1
Roma,vendita,€ 700.000,3 locali,130 m²,https://www.immobiliare.it/annunci/129560654/,2026-06-09,flaminio,Centro,700000.0,130.0,3.0,5384.62,1
Roma,vendita,€ 849.000,5+ locali,170 m²,https://www.immobiliare.it/annunci/120922354/,2026-06-09,flaminio,Centro,849000.0,170.0,5.0,4994.12,1
Roma,vendita,€ 1.090.000,5+ locali,225 m²,https://www.immobiliare.it/annunci/129712248/,2026-06-09,flaminio,Centro,1090000.0,225.0,5.0,4844.44,1
Roma,vendita,€ 610.000,4 locali,157 m²,https://www.immobiliare.it/annunci/126134321/,2026-06-09,flaminio,Centro,610000.0,157.0,4.0,3885.35,1
Roma,vendita,€ 345.000,3 locali,68 m²,https://www.immobiliare.it/annunci/124717731/,2026-06-09,flaminio,Centro,345000.0,68.0,3.0,5073.53,1
Roma,vendita,€ 330.000,2 locali,40 m²,https://www.immobiliare.it/annunci/129746568/,2026-06-09,flaminio,Centro,330000.0,40.0,2.0,8250.0,1
Roma,vendita,€ 740.000,5+ locali,100 m²,https://www.immobiliare.it/annunci/106723905/,2026-06-09,flaminio,Centro,740000.0,100.0,5.0,7400.0,1
Roma,vendita,€ 190.000,,40 m²,https://www.immobiliare.it/annunci/124446949/,2026-06-09,flaminio,Centro,190000.0,40.0,,4750.0,1
Roma,vendita,€ 1.180.000,4 locali,150 m²,https://www.immobiliare.it/annunci/128492966/,2026-06-09,flaminio,Centro,1180000.0,150.0,4.0,7866.67,1
Roma,vendita,€ 2.500.000,5 locali,210 m²,https://www.immobiliare.it/annunci/119945478/,2026-06-09,flaminio,Centro,2500000.0,210.0,5.0,11904.76,1
Roma,vendita,€ 550.000,3 locali,95 m²,https://www.immobiliare.it/annunci/129405834/,2026-06-09,flaminio,Centro,550000.0,95.0,3.0,5789.47,1
Roma,vendita,€ 320.000,3 locali,110 m²,https://www.immobiliare.it/annunci/128198318/,2026-06-09,flaminio,Centro,320000.0,110.0,3.0,2909.09,1
Roma,vendita,Prezzo su richiesta,5+ locali,200 m²,https://www.immobiliare.it/annunci/120347590/,2026-06-09,flaminio,Centro,,200.0,5.0,,1
Roma,vendita,€ 920.000,5+ locali,142 m²,https://www.immobiliare.it/annunci/125542405/,2026-06-09,flaminio,Centro,920000.0,142.0,5.0,6478.87,1
Roma,vendita,€ 490.000,2 locali,52 m²,https://www.immobiliare.it/annunci/127240493/,2026-06-09,flaminio,Centro,490000.0,52.0,2.0,9423.08,1
Roma,vendita,€ 380.000,2 locali,55 m²,https://www.immobiliare.it/annunci/119539289/,2026-06-09,flaminio,Centro,380000.0,55.0,2.0,6909.09,1
Roma,vendita,€ 370.000,4 locali,105 m²,https://www.immobiliare.it/annunci/126561327/,2026-06-09,flaminio,Centro,370000.0,105.0,4.0,3523.81,1
Roma,vendita,€ 590.000,3 locali,75 m²,https://www.immobiliare.it/annunci/127777302/,2026-06-09,flaminio,Centro,590000.0,75.0,3.0,7866.67,1
Roma,affitto,€ 2.100/mese,3 locali,85 m²,https://www.immobiliare.it/annunci/128852144/,2026-06-09,ostiense,Semicentro,2100.0,85.0,3.0,,1
Roma,affitto,€ 950/mese,2 locali,65 m²,https://www.immobiliare.it/annunci/128504016/,2026-06-09,ostiense,Semicentro,950.0,65.0,2.0,,1
Roma,affitto,€ 2.350/mese,4 locali,105 m²,https://www.immobiliare.it/annunci/128853610/,2026-06-09,ostiense,Semicentro,2350.0,105.0,4.0,,1
Roma,affitto,€ 1.390/mese,2 locali,60 m²,https://www.immobiliare.it/annunci/127235305/,2026-06-09,ostiense,Semicentro,1390.0,60.0,2.0,,1
Roma,affitto,€ 1.447/mese,3 locali,106 m²,https://www.immobiliare.it/annunci/129231532/,2026-06-09,ostiense,Semicentro,1447.0,106.0,3.0,,1
Roma,affitto,€ 1.600/mese,2 locali,50 m²,https://www.immobiliare.it/annunci/124265463/,2026-06-09,ostiense,Semicentro,1600.0,50.0,2.0,,1
Roma,affitto,€ 1.150/mese,2 locali,75 m²,https://www.immobiliare.it/annunci/128418494/,2026-06-09,ostiense,Semicentro,1150.0,75.0,2.0,,1
Roma,affitto,€ 3.300/mese,4 locali,140 m²,https://www.immobiliare.it/annunci/129613524/,2026-06-09,ostiense,Semicentro,3300.0,140.0,4.0,,1
Roma,affitto,€ 2.000/mese,3 locali,100 m²,https://www.immobiliare.it/annunci/129652266/,2026-06-09,ostiense,Semicentro,2000.0,100.0,3.0,,1
